Date/Time (hourly average)	SWD [W/m**2]	Origin of Values
2009-11-27T09	ø61	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-27T10	ø141	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-27T11	ø51	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-27T12	ø50	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-27T13	ø28	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-27T14	ø7	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-27T15	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-27T16	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-27T17	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-27T18	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-27T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-27T20	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-27T21	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-27T22	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-27T23	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T00	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T03	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T04	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T05	ø-4	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T06	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T07	ø48	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T08	ø170	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T09	ø269	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T10	ø322	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T11	ø354	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T12	ø246	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T13	ø226	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T14	ø131	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T15	ø19	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T16	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T17	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T18	ø-4	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T19	ø-4	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T20	ø-4	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T21	ø-4	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T22	ø-4	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-28T23	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T04	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T05	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T06	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T07	ø22	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T08	ø79	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T09	ø177	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T10	ø118	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T11	ø129	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T12	ø138	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T13	ø75	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T14	ø30	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T15	ø5	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T16	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T17	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T18	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-29T23	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T00	ø-4	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T01	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T02	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T03	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T04	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T05	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T06	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T07	ø2	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T08	ø10	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T09	ø45	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T10	ø65	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T11	ø36	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T12	ø25	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T13	ø19	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T14	ø8	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T15	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T16	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T17	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T18	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T19	ø-4	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T20	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T21	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T22	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-11-30T23	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735575; https://doi.pangaea.de/10.1594/PANGAEA.735581
2009-12-01T00	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-01T01	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-01T02	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-01T03	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-01T04	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-01T05	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-01T06	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-01T07	ø15	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-01T08	ø68	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-01T09	ø123	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-01T10	ø114	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-01T11	ø146	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-01T12	ø134	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-01T13	ø70	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-01T14	ø20	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-01T15	ø16	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-01T16	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-01T17	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-01T18	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-01T19	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-01T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-01T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-01T22	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-01T23	ø-4	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T00	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T01	ø-4	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T02	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T04	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T05	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T06	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T07	ø37	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T08	ø142	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T09	ø208	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T10	ø240	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T11	ø288	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T12	ø299	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T13	ø219	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T14	ø96	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T15	ø7	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T16	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T17	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T18	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T21	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T22	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-02T23	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T00	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T04	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T05	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T06	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T07	ø20	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T08	ø98	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T09	ø153	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T10	ø177	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T11	ø178	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T12	ø133	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T13	ø93	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T14	ø30	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T15	ø1	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T16	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T17	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T18	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T19	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T20	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T21	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T22	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-03T23	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T00	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T01	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T03	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T04	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T05	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T06	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T07	ø19	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T08	ø65	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T09	ø111	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T10	ø183	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T11	ø213	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T12	ø215	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T13	ø248	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T14	ø71	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T15	ø12	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T16	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T17	ø-4	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T18	ø-4	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T19	ø-4	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T20	ø-4	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T21	ø-4	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T22	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-04T23	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-05T00	ø-4	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-05T01	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-05T02	ø-4	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-05T03	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-05T04	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-05T05	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-05T06	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-05T07	ø21	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-05T08	ø142	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-05T09	ø116	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-05T10	ø187	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-05T11	ø95	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
2009-12-05T12	ø111	https://doi.pangaea.de/10.1594/PANGAEA.735582; https://doi.pangaea.de/10.1594/PANGAEA.735589
